,student_id,school_id,composite_level,composite_score,district_id_y,ethnicity,eco,el,spec_ed
25675,8463174264,772176003,Well Below Benchmark,263,772176,Hispanic/Latino,YES,NO,NO
25676,8469826852,787406880,At Benchmark,315,787406,Hispanic/Latino,YES,YES,NO
25677,8469316624,833403808,At Benchmark,319,833403,Hispanic/Latino,YES,NO,NO
25678,8469263244,93403803,Below Benchmark,303,93403,Hispanic/Latino,YES,YES,NO
25679,8469226375,778108062,At Benchmark,329,778108,Hispanic/Latino,YES,NO,NO
25680,8469186293,895405807,Above Benchmark,409,895405,Hispanic/Latino,NO,NO,NO
25681,8469175613,801102801,Well Below Benchmark,254,801102,Hispanic/Latino,YES,YES,NO
25682,8469471659,808407868,Below Benchmark,283,808407,Hispanic/Latino,NO,NO,NO
25683,8469435819,,Well Below Benchmark,274,801401,Hispanic/Latino,YES,NO,YES
25684,8466936721,86136003,Below Benchmark,284,86136,Hispanic/Latino,NO,NO,NO
25686,8465612585,801102802,Well Below Benchmark,247,801102,Hispanic/Latino,YES,YES,NO
25687,8465232337,778108062,Well Below Benchmark,268,778108,Hispanic/Latino,YES,YES,NO
25688,8465152568,888408809,Well Below Benchmark,243,888408,Hispanic/Latino,YES,NO,NO
25689,8462891812,96407808,Below Benchmark,301,96407,Hispanic/Latino,YES,NO,NO
25690,8462719436,801102888,Well Below Benchmark,245,801102,Hispanic/Latino,NO,YES,NO
25692,8462455384,808406806,At Benchmark,312,808406,Hispanic/Latino,YES,NO,NO
25693,8461872477,801102830,Well Below Benchmark,254,801102,Hispanic/Latino,YES,NO,NO
25695,8461953396,,Well Below Benchmark,252,95408,Hispanic/Latino,YES,NO,YES
25696,8461929341,86406883,Well Below Benchmark,250,86406,Hispanic/Latino,YES,NO,NO
25697,8461625933,,Above Benchmark,356,770485,Hispanic/Latino,YES,NO,NO
25698,8461242831,867407808,Above Benchmark,378,867407,Hispanic/Latino,YES,NO,NO
25699,8461181383,833403808,Well Below Benchmark,270,833403,Hispanic/Latino,YES,NO,NO
25700,8464712993,772176003,Well Below Benchmark,245,772176,Hispanic/Latino,YES,NO,NO
25701,8458986868,86488880,Well Below Benchmark,249,86488,Hispanic/Latino,YES,YES,NO
25703,8458289661,,Well Below Benchmark,245,770485,Hispanic/Latino,YES,NO,NO
25704,8458132722,808406807,Below Benchmark,294,808406,Hispanic/Latino,YES,NO,NO
25705,8458487496,,Well Below Benchmark,254,801401,Hispanic/Latino,YES,NO,NO
25707,8457648855,821407808,Well Below Benchmark,276,821407,Hispanic/Latino,NO,NO,NO
25708,8457517811,808406803,Well Below Benchmark,262,808406,Hispanic/Latino,NO,NO,NO
25709,8453941893,,Well Below Benchmark,262,801102,Hispanic/Latino,YES,YES,NO
25710,8453258814,820407886,Well Below Benchmark,258,820407,Hispanic/Latino,YES,NO,NO
25711,8453213293,773408807,Well Below Benchmark,249,773408,Hispanic/Latino,YES,NO,NO
25712,8459816769,801102804,Well Below Benchmark,261,801102,Hispanic/Latino,NO,NO,NO
25713,8459793161,20401801,Below Benchmark,290,20401,Hispanic/Latino,YES,NO,NO
25716,8459211576,858404807,Above Benchmark,367,858404,Hispanic/Latino,NO,NO,NO
25717,8459117718,14403808,Above Benchmark,337,14403,Hispanic/Latino,YES,NO,NO
25718,8459487247,,Above Benchmark,335,76407,Hispanic/Latino,YES,NO,NO
25719,8459455235,,Well Below Benchmark,272,844408,Hispanic/Latino,NO,NO,NO
25721,8456778254,801102806,At Benchmark,320,801102,Hispanic/Latino,YES,NO,NO
25723,8456997667,,Well Below Benchmark,247,88407,Hispanic/Latino,YES,NO,YES
25725,8456587986,889408880,Well Below Benchmark,273,889408,Hispanic/Latino,NO,NO,NO
25726,8456238183,38489808,Below Benchmark,298,38489,Hispanic/Latino,YES,NO,NO
25727,8456194343,,At Benchmark,306,770485,Hispanic/Latino,YES,NO,NO
25728,8455784118,808406803,Well Below Benchmark,245,808406,Hispanic/Latino,YES,NO,NO
25729,8455718667,801102812,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,NO
25730,8455359891,,Well Below Benchmark,243,88407,Hispanic/Latino,YES,NO,NO
25731,8455264717,820407807,Below Benchmark,304,820407,Hispanic/Latino,NO,NO,NO
25732,8452365239,861408808,Well Below Benchmark,279,861408,Hispanic/Latino,NO,YES,NO
25733,8452614893,,At Benchmark,320,95408,Hispanic/Latino,YES,NO,NO
25735,8452427882,801405877,Below Benchmark,288,801405,Hispanic/Latino,YES,NO,NO
25736,8451731855,86488801,At Benchmark,308,86488,Hispanic/Latino,NO,NO,NO
25737,8451642569,801102814,Below Benchmark,288,801102,Hispanic/Latino,YES,YES,NO
25738,8451596871,773408807,Below Benchmark,281,773408,Hispanic/Latino,YES,NO,NO
25739,8451221132,774403807,Well Below Benchmark,243,774403,Hispanic/Latino,YES,NO,NO
25740,8451172551,808407868,Below Benchmark,283,808407,Hispanic/Latino,YES,NO,NO
25741,8451427493,778487801,Well Below Benchmark,253,778487,Hispanic/Latino,YES,NO,YES
25742,8454382423,826480808,Below Benchmark,281,826480,Hispanic/Latino,NO,NO,NO
25743,8454313974,820407876,Well Below Benchmark,267,820407,Hispanic/Latino,NO,NO,NO
25744,8454955736,801102843,Well Below Benchmark,252,801102,Hispanic/Latino,YES,NO,NO
25746,8454638231,86135008,Above Benchmark,387,86135,Hispanic/Latino,NO,NO,NO
25747,8454627182,801102886,Well Below Benchmark,269,801102,Hispanic/Latino,YES,YES,NO
25748,8454231965,86487880,Well Below Benchmark,278,86487,Hispanic/Latino,YES,NO,NO
25749,8454219194,28408809,Well Below Benchmark,251,28408,Hispanic/Latino,YES,NO,NO
25750,8454161331,86487880,Below Benchmark,298,86487,Hispanic/Latino,YES,NO,NO
25751,8428375241,801102879,Well Below Benchmark,245,801102,Hispanic/Latino,YES,YES,NO
25752,8428923141,889408888,Well Below Benchmark,254,889408,Hispanic/Latino,YES,YES,NO
25753,8428621353,819407805,Well Below Benchmark,260,819407,Hispanic/Latino,NO,NO,NO
25754,8428421981,801405872,Above Benchmark,374,801405,Hispanic/Latino,YES,NO,NO
25755,8428449663,844408883,Well Below Benchmark,258,844408,Hispanic/Latino,YES,YES,NO
25757,8427568966,798409807,Above Benchmark,351,798409,Hispanic/Latino,YES,NO,YES
25758,8427153269,32402803,Well Below Benchmark,270,32402,Hispanic/Latino,YES,NO,NO
25759,8423879161,820407803,Well Below Benchmark,261,820407,Hispanic/Latino,YES,NO,NO
25760,8423314269,,Well Below Benchmark,248,95408,Hispanic/Latino,NO,NO,NO
25761,8423649525,821409869,Well Below Benchmark,243,821409,Hispanic/Latino,NO,NO,NO
25762,8423187387,873401806,Well Below Benchmark,265,873401,Hispanic/Latino,NO,NO,NO
25763,8429832923,43403808,Well Below Benchmark,279,43403,Hispanic/Latino,YES,NO,NO
25765,8429797338,808406805,Below Benchmark,285,808406,Hispanic/Latino,NO,NO,NO
25766,8429571182,801102801,Below Benchmark,287,801102,Hispanic/Latino,YES,YES,NO
25769,8426863543,801102819,Above Benchmark,370,801102,Hispanic/Latino,YES,NO,NO
25770,8426821937,,Above Benchmark,340,95408,Hispanic/Latino,NO,NO,YES
25771,8425874718,28408805,At Benchmark,308,28408,Hispanic/Latino,NO,NO,NO
25772,8425832867,60480809,Well Below Benchmark,243,60480,Hispanic/Latino,YES,YES,NO
25773,8425335771,806405885,At Benchmark,319,806405,Hispanic/Latino,NO,NO,NO
25774,8425962665,93408807,Above Benchmark,356,93408,Hispanic/Latino,NO,NO,NO
25775,8425955891,,Well Below Benchmark,277,76407,Hispanic/Latino,YES,NO,NO
25777,8425622871,801102882,Well Below Benchmark,254,801102,Hispanic/Latino,YES,NO,NO
25778,8425611814,801405805,At Benchmark,320,801405,Hispanic/Latino,YES,NO,NO
25779,8425581738,795402808,Below Benchmark,281,795402,Hispanic/Latino,NO,NO,NO
25780,8422873285,889408880,Well Below Benchmark,270,889408,Hispanic/Latino,NO,YES,NO
25782,8422872967,787406889,Below Benchmark,292,787406,Hispanic/Latino,YES,NO,NO
25784,8421845162,821409886,Below Benchmark,286,821409,Hispanic/Latino,YES,NO,NO
25785,8421685353,821409831,Well Below Benchmark,257,821409,Hispanic/Latino,YES,NO,NO
25787,8421265241,,At Benchmark,328,792408,Hispanic/Latino,YES,NO,NO
25789,8424876892,798409807,Well Below Benchmark,254,798409,Hispanic/Latino,YES,NO,NO
25790,8424813248,820407887,Well Below Benchmark,243,820407,Hispanic/Latino,YES,YES,NO
25792,8424413616,861408808,Well Below Benchmark,247,861408,Hispanic/Latino,YES,NO,NO
25794,8424411671,801102308,Well Below Benchmark,243,801102,Hispanic/Latino,YES,YES,NO
25795,8418895457,801102887,At Benchmark,307,801102,Hispanic/Latino,NO,YES,NO
25796,8418892684,86406804,Well Below Benchmark,259,86406,Hispanic/Latino,YES,NO,NO
25797,8418939391,801102812,Above Benchmark,365,801102,Hispanic/Latino,YES,YES,NO
25799,8417737472,769408808,Well Below Benchmark,243,769408,Hispanic/Latino,YES,YES,NO
25800,8417325165,820407871,Below Benchmark,292,820407,Hispanic/Latino,NO,NO,NO
25801,8417973722,820407888,Above Benchmark,355,820407,Hispanic/Latino,YES,NO,NO
25802,8417563345,821409868,Below Benchmark,288,821409,Hispanic/Latino,YES,NO,NO
25803,8417197827,801102835,Well Below Benchmark,253,801102,Hispanic/Latino,YES,YES,NO
25804,8417495641,7408806,At Benchmark,328,7408,Hispanic/Latino,NO,NO,NO
25805,8413357933,,Well Below Benchmark,268,95408,Hispanic/Latino,NO,NO,NO
25806,8413587446,821409830,Above Benchmark,339,821409,Hispanic/Latino,YES,NO,NO
25807,8413513981,821409891,Well Below Benchmark,249,821409,Hispanic/Latino,YES,NO,NO
25808,8419969262,760407808,Above Benchmark,361,760407,Hispanic/Latino,YES,YES,NO
25810,8419642534,17407808,At Benchmark,306,17407,Hispanic/Latino,YES,NO,NO
25811,8419463723,62484808,Above Benchmark,366,62484,Hispanic/Latino,YES,NO,NO
25812,8416869256,801102883,Well Below Benchmark,256,801102,Hispanic/Latino,YES,YES,NO
25814,8416658753,,Well Below Benchmark,252,71407,Hispanic/Latino,YES,NO,NO
25815,8416624337,806405889,Well Below Benchmark,265,806405,Hispanic/Latino,YES,NO,NO
25816,8416295728,808407855,Well Below Benchmark,243,808407,Hispanic/Latino,YES,NO,NO
25818,8415872143,769408808,Well Below Benchmark,276,769408,Hispanic/Latino,YES,NO,NO
25820,8415634322,873401806,Below Benchmark,294,873401,Hispanic/Latino,YES,NO,NO
25821,8415621266,801102842,Well Below Benchmark,253,801102,Hispanic/Latino,YES,YES,NO
25822,8415583425,58107003,Below Benchmark,304,58107,Hispanic/Latino,YES,YES,NO
25823,8415595138,873401809,Below Benchmark,281,873401,Hispanic/Latino,NO,NO,NO
25824,8415221729,875488808,Above Benchmark,346,875488,Hispanic/Latino,YES,NO,YES
25825,8415132757,801102809,Well Below Benchmark,254,801102,Hispanic/Latino,YES,NO,NO
25826,8412889119,808171007,Below Benchmark,290,808171,Hispanic/Latino,NO,NO,NO
25828,8412613176,801102878,Well Below Benchmark,247,801102,Hispanic/Latino,YES,NO,NO
25829,8412647249,808407868,Well Below Benchmark,254,808407,Hispanic/Latino,YES,NO,NO
25831,8412516162,,Below Benchmark,290,3403,Hispanic/Latino,YES,YES,NO
25833,8412237749,801102809,Below Benchmark,290,801102,Hispanic/Latino,YES,YES,NO
25834,8412291324,20401802,Well Below Benchmark,266,20401,Hispanic/Latino,YES,NO,NO
25835,8411769489,,Well Below Benchmark,250,95408,Hispanic/Latino,YES,NO,NO
25836,8411765266,801102815,Well Below Benchmark,243,801102,Hispanic/Latino,YES,NO,NO
25837,8411339867,821409882,Well Below Benchmark,245,821409,Hispanic/Latino,YES,NO,NO
25838,8411955878,820407887,At Benchmark,306,820407,Hispanic/Latino,NO,NO,NO
25839,8414969135,,Well Below Benchmark,244,801102,Hispanic/Latino,YES,NO,NO
25840,8414674893,853407008,Below Benchmark,296,853407,Hispanic/Latino,YES,NO,YES
25841,8414567483,855408809,Below Benchmark,303,855408,Hispanic/Latino,YES,NO,NO
25842,8414553175,820405804,At Benchmark,328,820405,Hispanic/Latino,NO,NO,NO
25843,8414285891,,Well Below Benchmark,245,95408,Hispanic/Latino,YES,YES,NO
25845,8414216933,806405803,Well Below Benchmark,243,806405,Hispanic/Latino,NO,NO,YES
25848,8448873954,815407809,Well Below Benchmark,274,815407,Hispanic/Latino,YES,YES,NO
25849,8448833229,801102816,Below Benchmark,283,801102,Hispanic/Latino,YES,NO,NO
25850,8448781181,801102883,Below Benchmark,302,801102,Hispanic/Latino,NO,NO,NO
25851,8448328377,801102889,Below Benchmark,285,801102,Hispanic/Latino,YES,NO,NO
25852,8448531396,801102883,Well Below Benchmark,258,806405,Hispanic/Latino,NO,YES,NO
25853,8448531396,801102883,Well Below Benchmark,258,801102,Hispanic/Latino,YES,YES,NO
25856,8448142273,801405874,At Benchmark,312,801405,Hispanic/Latino,YES,YES,NO
25857,8447891351,86136001,Below Benchmark,303,86136,Hispanic/Latino,YES,NO,YES
25858,8447857618,86401801,Well Below Benchmark,243,86401,Hispanic/Latino,NO,NO,NO
25860,8447981377,861408808,Below Benchmark,290,861408,Hispanic/Latino,YES,NO,NO
25861,8447937593,801102887,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,YES
25862,8447525974,856408832,Below Benchmark,293,856408,Hispanic/Latino,YES,NO,NO
25864,8443929195,86488807,Well Below Benchmark,260,86488,Hispanic/Latino,YES,NO,NO
25865,8443695424,820407887,Below Benchmark,290,820407,Hispanic/Latino,NO,NO,NO
25866,8443641597,808407809,Well Below Benchmark,245,808407,Hispanic/Latino,YES,NO,NO
25868,8449732165,801102805,Well Below Benchmark,257,801102,Hispanic/Latino,YES,YES,NO
25869,8449676121,93408882,Above Benchmark,378,93408,Hispanic/Latino,NO,NO,NO
25871,8449538445,35407307,At Benchmark,326,35407,Hispanic/Latino,YES,NO,NO
25872,8449152462,819402806,Well Below Benchmark,247,819402,Hispanic/Latino,YES,NO,NO
25873,8449127283,17407808,At Benchmark,323,17407,Hispanic/Latino,YES,NO,NO
25874,8446336676,778108062,Above Benchmark,378,778108,Hispanic/Latino,YES,NO,NO
25875,8446277326,873401803,Above Benchmark,383,873401,Hispanic/Latino,NO,NO,YES
25876,8445739131,848408809,At Benchmark,311,848408,Hispanic/Latino,NO,NO,NO
25877,8445628664,867403808,At Benchmark,320,867403,Hispanic/Latino,YES,NO,NO
25878,8445588433,775402809,Below Benchmark,304,775402,Hispanic/Latino,YES,NO,NO
25879,8445219934,801102846,Well Below Benchmark,249,801102,Hispanic/Latino,YES,YES,NO
25882,8445453593,,Well Below Benchmark,243,58406,Hispanic/Latino,YES,NO,NO
25883,8442717391,48405801,Well Below Benchmark,245,48405,Hispanic/Latino,YES,NO,YES
25884,8442748633,86487888,Below Benchmark,291,86487,Hispanic/Latino,YES,NO,NO
25885,8442118684,86406801,At Benchmark,318,86406,Hispanic/Latino,YES,NO,NO
25886,8442115217,806405803,Well Below Benchmark,256,806405,Hispanic/Latino,NO,NO,NO
25887,8441857197,60480807,Well Below Benchmark,252,60480,Hispanic/Latino,YES,NO,YES
25888,8441847156,821409894,At Benchmark,310,821409,Hispanic/Latino,YES,NO,NO
25889,8441936381,770108008,Well Below Benchmark,256,770108,Hispanic/Latino,NO,NO,NO
25890,8441632576,861408808,Below Benchmark,294,861408,Hispanic/Latino,YES,NO,YES
25891,7887654657,821409879,Well Below Benchmark,247,821409,Hispanic/Latino,YES,NO,NO
25893,7887223963,86136006,Well Below Benchmark,243,86136,Hispanic/Latino,YES,NO,NO
25895,7887411947,86401804,Above Benchmark,333,86401,Hispanic/Latino,NO,NO,NO
25897,7883296383,821409860,At Benchmark,323,821409,Hispanic/Latino,YES,NO,NO
25898,7883218787,772184808,Well Below Benchmark,249,772184,Hispanic/Latino,YES,NO,NO
25899,7889936917,,Above Benchmark,368,76407,Hispanic/Latino,NO,NO,NO
25900,7889673782,770486801,Well Below Benchmark,243,770486,Hispanic/Latino,NO,NO,NO
25901,7889615842,96407808,Above Benchmark,337,96407,Hispanic/Latino,YES,NO,NO
25902,7889584819,1403807,At Benchmark,306,1403,Hispanic/Latino,YES,NO,NO
25903,7889178874,,At Benchmark,310,801401,Hispanic/Latino,YES,NO,NO
25904,7886786613,78407803,Well Below Benchmark,261,78407,Hispanic/Latino,YES,YES,NO
25905,7886398376,821409891,Well Below Benchmark,256,821409,Hispanic/Latino,YES,NO,NO
25906,7886368448,821409886,At Benchmark,324,821409,Hispanic/Latino,YES,NO,NO
25907,7886653399,,At Benchmark,313,57408,Hispanic/Latino,NO,NO,NO
25908,7885823267,808407859,Well Below Benchmark,244,808407,Hispanic/Latino,YES,NO,NO
25909,7885323689,806405802,Well Below Benchmark,267,806405,Hispanic/Latino,NO,NO,NO
25911,7885598497,821409894,Above Benchmark,384,821409,Hispanic/Latino,NO,NO,NO
25912,7885543751,86136003,Below Benchmark,285,86136,Hispanic/Latino,NO,NO,NO
25913,7885168428,801407803,Well Below Benchmark,243,801407,Hispanic/Latino,YES,YES,NO
25915,7882848334,821409801,At Benchmark,310,821409,Hispanic/Latino,YES,NO,NO
25916,7882849921,,Below Benchmark,283,801401,Hispanic/Latino,YES,NO,NO
25917,7882388571,705408808,At Benchmark,319,705408,Hispanic/Latino,YES,NO,NO
25918,7882929394,801102876,Well Below Benchmark,243,801102,Hispanic/Latino,YES,NO,NO
25919,7882623523,792405808,Well Below Benchmark,261,792405,Hispanic/Latino,YES,NO,NO
25921,7881885443,86401801,Below Benchmark,303,86401,Hispanic/Latino,YES,NO,NO
25922,7881754635,48405880,Well Below Benchmark,245,48405,Hispanic/Latino,NO,YES,NO
25923,7881716151,801405887,Well Below Benchmark,274,801405,Hispanic/Latino,YES,NO,NO
25924,7881216932,60480805,Well Below Benchmark,279,60480,Hispanic/Latino,YES,NO,NO
25925,7881135892,801407882,Well Below Benchmark,257,801407,Hispanic/Latino,YES,YES,NO
25928,7884923218,48405804,Above Benchmark,387,48405,Hispanic/Latino,NO,NO,NO
25929,7884572464,801102816,Well Below Benchmark,263,801102,Hispanic/Latino,YES,YES,NO
25930,7884297385,801102807,Well Below Benchmark,249,801102,Hispanic/Latino,YES,YES,NO
25931,7884242218,801102802,Well Below Benchmark,255,801102,Hispanic/Latino,YES,NO,NO
25933,7884458514,861408808,Well Below Benchmark,278,861408,Hispanic/Latino,YES,YES,NO
25936,7878626597,820407833,Above Benchmark,585,820407,Hispanic/Latino,NO,NO,NO
25937,7878122121,772176003,Well Below Benchmark,255,772176,Hispanic/Latino,YES,NO,NO
25938,7878112219,801102836,Below Benchmark,285,801102,Hispanic/Latino,YES,NO,NO
25939,7877351362,819402803,Above Benchmark,482,819402,Hispanic/Latino,NO,NO,NO
25940,7877347136,808406809,Below Benchmark,301,808406,Hispanic/Latino,YES,NO,NO
25941,7877625581,821409862,Above Benchmark,342,821409,Hispanic/Latino,YES,NO,NO
25942,7877167287,801102843,Well Below Benchmark,245,801102,Hispanic/Latino,YES,YES,NO
25943,7873635938,28408808,Well Below Benchmark,245,28408,Hispanic/Latino,YES,YES,NO
25944,7873131564,38488807,Well Below Benchmark,260,38488,Hispanic/Latino,YES,YES,YES
25946,7873125476,787406807,Well Below Benchmark,253,787406,Hispanic/Latino,YES,NO,NO
25947,7873428749,86488809,Well Below Benchmark,248,86488,Hispanic/Latino,NO,NO,NO
25948,7879548445,801102873,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,NO
25949,7879131938,801102887,Well Below Benchmark,248,801102,Hispanic/Latino,YES,YES,NO
25950,7876881913,48405809,Well Below Benchmark,247,48405,Hispanic/Latino,YES,YES,NO
25951,7876727973,17407808,Well Below Benchmark,269,17407,Hispanic/Latino,YES,NO,NO
25952,7876379827,873401809,Below Benchmark,284,873401,Hispanic/Latino,YES,NO,NO
25953,7876315292,796407805,Well Below Benchmark,252,796407,Hispanic/Latino,YES,NO,NO
25954,7876948993,820403802,Well Below Benchmark,245,820403,Hispanic/Latino,YES,NO,NO
25955,7876114131,,Below Benchmark,290,88407,Hispanic/Latino,YES,NO,NO
25956,7875824486,,Well Below Benchmark,272,3403,Hispanic/Latino,YES,NO,NO
25957,7875744127,820407888,Well Below Benchmark,245,820407,Hispanic/Latino,NO,NO,NO
25958,7875626585,773408807,Well Below Benchmark,245,773408,Hispanic/Latino,YES,YES,NO
25959,7872844379,801102873,Well Below Benchmark,252,801102,Hispanic/Latino,YES,YES,NO
25960,7872711243,,Well Below Benchmark,263,801401,Hispanic/Latino,YES,YES,NO
25961,7872743448,92407808,Well Below Benchmark,247,92407,Hispanic/Latino,YES,NO,NO
25962,7872337316,856408832,Well Below Benchmark,279,856408,Hispanic/Latino,YES,NO,NO
25964,7872352749,821409897,At Benchmark,315,821409,Hispanic/Latino,YES,YES,NO
25965,7872992861,769408808,At Benchmark,315,769408,Hispanic/Latino,NO,NO,NO
25966,7872162451,821409839,Above Benchmark,356,821409,Hispanic/Latino,YES,NO,NO
25967,7871618357,801102834,Below Benchmark,297,801102,Hispanic/Latino,YES,YES,NO
25968,7871576372,821409805,Well Below Benchmark,263,821409,Hispanic/Latino,YES,NO,NO
25970,7871518632,874406803,Well Below Benchmark,243,874406,Hispanic/Latino,YES,NO,NO
25972,7874716712,821409805,Above Benchmark,337,821409,Hispanic/Latino,YES,NO,NO
25973,7874312265,,Well Below Benchmark,262,71407,Hispanic/Latino,YES,NO,YES
25974,7874656925,86487804,Well Below Benchmark,260,86487,Hispanic/Latino,YES,NO,NO
25975,7874465683,769408808,Well Below Benchmark,254,769408,Hispanic/Latino,YES,NO,NO
25976,7874459211,83406808,Well Below Benchmark,263,83406,Hispanic/Latino,YES,NO,YES
25977,7874416173,778487801,Well Below Benchmark,268,778487,Hispanic/Latino,NO,NO,NO
25980,7838262873,739402808,Well Below Benchmark,243,739407,Hispanic/Latino,YES,NO,NO
25981,7838454887,889408888,At Benchmark,311,889408,Hispanic/Latino,YES,NO,NO
25982,7837925668,801405870,At Benchmark,325,801405,Hispanic/Latino,NO,NO,NO
25984,7837613582,778108039,At Benchmark,307,778108,Hispanic/Latino,NO,NO,NO
25985,7837612975,801102880,Well Below Benchmark,243,801102,Hispanic/Latino,YES,YES,NO
25986,7837573834,801405877,Well Below Benchmark,275,801405,Hispanic/Latino,YES,NO,NO
25987,7837559289,875488808,At Benchmark,316,875488,Hispanic/Latino,NO,YES,NO
25988,7837233892,801102879,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,NO
25989,7833783144,870408809,Above Benchmark,333,870408,Hispanic/Latino,YES,YES,NO
25990,7833651179,86488888,At Benchmark,326,86488,Hispanic/Latino,YES,NO,NO
25991,7833571822,806405801,Below Benchmark,292,806405,Hispanic/Latino,YES,NO,NO
25992,7833239521,86401801,At Benchmark,314,86401,Hispanic/Latino,YES,NO,NO
25993,7833485961,35407307,Above Benchmark,353,35407,Hispanic/Latino,YES,NO,NO
25994,7833471326,821409802,Well Below Benchmark,254,821409,Hispanic/Latino,YES,NO,NO
25995,7833499685,891406808,Well Below Benchmark,247,891406,Hispanic/Latino,NO,NO,NO
25996,7833424618,801102805,Well Below Benchmark,245,801102,Hispanic/Latino,YES,YES,NO
25998,7839592271,801102816,Well Below Benchmark,249,801102,Hispanic/Latino,YES,YES,NO
25999,7839554416,778108073,Well Below Benchmark,243,778108,Hispanic/Latino,YES,YES,NO
26000,7839493243,772176003,Well Below Benchmark,247,772176,Hispanic/Latino,YES,NO,NO
26001,7836842492,821409898,Well Below Benchmark,268,821409,Hispanic/Latino,NO,NO,NO
26003,7836579323,78407806,Above Benchmark,363,78407,Hispanic/Latino,YES,YES,NO
26004,7836516112,,Well Below Benchmark,272,95408,Hispanic/Latino,NO,NO,NO
26006,7836271684,83408806,At Benchmark,330,83408,Hispanic/Latino,YES,NO,NO
26007,7836466176,833408808,Well Below Benchmark,263,833408,Hispanic/Latino,NO,NO,NO
26008,7835844114,861408808,Well Below Benchmark,247,861408,Hispanic/Latino,YES,NO,NO
26009,7835319614,,Below Benchmark,297,770485,Hispanic/Latino,YES,YES,YES
26011,7835621352,808407857,Well Below Benchmark,276,808407,Hispanic/Latino,YES,NO,NO
26012,7835599627,821409894,Below Benchmark,301,821409,Hispanic/Latino,NO,NO,NO
26013,7832893836,,Below Benchmark,298,71407,Hispanic/Latino,YES,NO,NO
26014,7832854875,821409897,Well Below Benchmark,249,821409,Hispanic/Latino,YES,NO,NO
26016,7832997119,93408889,Above Benchmark,397,93408,Hispanic/Latino,NO,NO,NO
26017,7832491388,889408888,Well Below Benchmark,254,889408,Hispanic/Latino,NO,NO,NO
26018,7831339956,778108089,Above Benchmark,355,778108,Hispanic/Latino,NO,YES,YES
26019,7831982152,821409890,Above Benchmark,351,821409,Hispanic/Latino,NO,NO,NO
26020,7831961251,867407808,Well Below Benchmark,256,867407,Hispanic/Latino,YES,NO,NO
26021,7831942654,818406807,Well Below Benchmark,270,818406,Hispanic/Latino,NO,NO,NO
26022,7831277178,820407889,Well Below Benchmark,260,820407,Hispanic/Latino,NO,NO,NO
26023,7831164437,86401805,Well Below Benchmark,243,86401,Hispanic/Latino,YES,NO,NO
26024,7831146441,86136001,Below Benchmark,305,86136,Hispanic/Latino,NO,NO,NO
26025,7831442663,86172003,Well Below Benchmark,259,86172,Hispanic/Latino,YES,YES,NO
26026,7834879352,844408806,Well Below Benchmark,243,844408,Hispanic/Latino,YES,NO,NO
26027,7834854623,870407808,At Benchmark,314,870407,Hispanic/Latino,YES,NO,NO
26028,7834365283,,Well Below Benchmark,258,86136,Hispanic/Latino,YES,NO,NO
26029,7834356958,808407857,Below Benchmark,283,808407,Hispanic/Latino,NO,NO,NO
26030,7834947188,86135008,At Benchmark,308,86135,Hispanic/Latino,NO,NO,NO
26031,7834168386,,Well Below Benchmark,243,801102,Hispanic/Latino,YES,YES,NO
26032,7898688498,62477803,At Benchmark,328,62477,Hispanic/Latino,YES,NO,NO
26035,7897744938,808407859,Well Below Benchmark,274,808407,Hispanic/Latino,YES,NO,NO
26037,7897423981,856408832,Well Below Benchmark,243,856408,Hispanic/Latino,YES,YES,NO
26038,7893864646,,Below Benchmark,305,86136,Hispanic/Latino,NO,NO,NO
26039,7893851957,,Above Benchmark,363,3403,Hispanic/Latino,NO,YES,NO
26042,7893691429,808406097,Above Benchmark,354,808406,Hispanic/Latino,YES,NO,NO
26043,7893548683,808406805,Below Benchmark,281,808406,Hispanic/Latino,YES,NO,NO
26044,7893245582,,At Benchmark,324,780408,Hispanic/Latino,YES,NO,NO
26046,7899719488,801405887,Below Benchmark,296,801405,Hispanic/Latino,YES,NO,NO
26048,7899658357,83403808,Well Below Benchmark,252,83403,Hispanic/Latino,YES,NO,NO
26049,7899584829,,Well Below Benchmark,272,88407,Hispanic/Latino,YES,NO,NO
26050,7896734721,,Well Below Benchmark,262,770485,Hispanic/Latino,YES,NO,NO
26051,7896791547,801102884,Well Below Benchmark,261,801102,Hispanic/Latino,YES,NO,NO
26052,7896767729,873402882,Well Below Benchmark,247,873402,Hispanic/Latino,YES,NO,NO
26053,7896991291,801405888,Below Benchmark,303,801405,Hispanic/Latino,NO,NO,NO
26054,7896694289,,Well Below Benchmark,276,801401,Hispanic/Latino,YES,NO,NO
26056,7896541629,86406889,Below Benchmark,292,86406,Hispanic/Latino,YES,NO,NO
26057,7895821267,801102887,Well Below Benchmark,265,801102,Hispanic/Latino,NO,NO,NO
26058,7895755432,834404804,Below Benchmark,303,834404,Hispanic/Latino,YES,YES,NO
26059,7895989313,,Below Benchmark,304,801401,Hispanic/Latino,YES,NO,NO
26061,7895627271,86138003,Well Below Benchmark,276,86138,Hispanic/Latino,YES,YES,NO
